P,v,t,h,Density,Neg_Roughness,Neg_Time
108.31754803657532,609.9085330963135,0.09567680120468139,0.2934072256088257,0.9662263576791612,-5.660870672445141,-36.012255491885774
51.13275647163391,437.28885650634766,0.10276681423187256,0.16417371034622194,0.9629096069445605,-5.389004244213683,-62.98929661699944
73.10502529144287,708.9386463165283,0.10642527103424072,0.20379587411880495,0.9609788274677198,-5.465127236499067,-51.21131784220681
139.452463388443,510.67304611206055,0.09266921520233154,0.3772077679634095,0.9655709115051327,-5.847608189372307,-28.38355502891521
137.69477009773254,252.65064239501953,0.09514429807662964,0.19372489452362063,0.9300858913933273,-5.528556867341833,-53.56205822787304
130.20718693733215,302.85844802856445,0.10045915126800536,0.25492312312126164,0.9469191446427352,-5.635253829925944,-41.26971425578181
54.22905087471008,645.1283931732178,0.09601721048355102,0.19975069165229797,0.9592022061264021,-5.448624113500831,-51.998249877274965
52.35040783882141,469.8801517486572,0.12605459451675416,0.30916928052902226,0.9180229269910136,-5.68316292222195,-34.887113930064594
136.05968952178955,741.3172245025635,0.1251330065727234,0.28519773483276367,0.9617818892654465,-5.655346081569221,-37.57954172453695
77.18003988265991,265.7517910003662,0.12255718469619752,0.18676350712776185,0.9484553129088328,-5.482378949929696,-56.03242354928302
85.2870225906372,532.2855472564697,0.11448912620544434,0.21773930191993715,0.9628049689787238,-5.5112106742038165,-48.235050834341735
63.382524251937866,264.2035484313965,0.10197624921798706,0.3680781364440918,0.9661887877630885,-5.826356370365966,-29.24551909443753
119.91346478462219,596.0116863250732,0.11520541667938233,0.15902594327926636,0.952518074046788,-5.4042340435975795,-65.20370799602655
104.03677821159363,810.2399826049805,0.1104966402053833,0.3831259727478028,0.9278780928125748,-5.832228839015,-28.32335048126541
96.28346562385559,291.9210910797119,0.10640764951705933,0.11369564533233643,0.9270070479773206,-5.337552432645434,-90.11652501409844
102.22703814506531,942.5493240356445,0.10772140502929688,0.22704976797103885,0.9587001338366198,-5.513566980947731,-46.20824493301156
117.7337646484375,838.9337539672852,0.09927695274353027,0.13055912256240845,0.955081344202277,-5.327152627176463,-78.59111095506323
145.33639550209045,615.8696174621582,0.1114582085609436,0.1544796168804169,0.9477252850183924,-5.401848803310498,-66.97886072595304
79.6603798866272,327.43682861328125,0.10481347560882569,0.15390787720680238,0.9465993930904159,-5.399822833238742,-67.10074209274046
55.17639517784119,618.4842109680176,0.11430011987686158,0.25239607095718386,0.9290186306589931,-5.55974279493907,-41.92243906414433
71.05275392532349,544.5646286010742,0.1294193458557129,0.3398399293422699,0.9232854311895329,-5.751177034702346,-32.032368381171096
102.812659740448,409.42087173461914,0.09253262042999268,0.15747671723365786,0.945995353042792,-5.403726982065242,-65.37652787924877
109.93301272392273,567.0821666717529,0.12106418371200561,0.2516064286231995,0.9625877756708225,-5.589503983400764,-42.18353027075377
120.27993202209473,371.22793197631836,0.11983426094055176,0.18653085231781008,0.9454955646584341,-5.4877847903495764,-56.034057130330154
64.46134448051453,316.22581481933594,0.12475993871688842,0.2500727415084839,0.961967867260518,-5.590074542246982,-42.51518649016724
54.7217071056366,314.3435001373291,0.12401671886444092,0.31921084523200993,0.9578257726625324,-5.720592036913655,-33.83940312799424
135.17977595329285,506.26440048217773,0.12247445583343505,0.14626275897026064,0.943163662312574,-5.396295275104117,-70.83934535322021
123.4978199005127,874.4023323059082,0.10866453409194946,0.1491422176361084,0.9582525094909944,-5.367288659871895,-69.23482299679277
126.79569721221924,233.19201469421387,0.10637474536895752,0.2583574950695038,0.9412831991636476,-5.664151853638977,-40.87643529131335
124.4678795337677,896.918535232544,0.09907759189605712,0.3363679349422455,0.9576371551531387,-5.73830315588212,-31.722050924286233
106.47069811820984,984.886646270752,0.10566943883895874,0.3676197469234467,0.9158526228755292,-5.794084742209158,-29.325563023238935
88.86299729347229,473.32568168640137,0.11548970937728882,0.35642569065094,0.9603938873192848,-5.795862924364799,-30.387260275015603
132.2988748550415,217.24343299865723,0.10965725183486938,0.2147082805633545,0.9311950676121221,-5.58907521205079,-48.813998584339174
99.93969202041626,864.1129493713379,0.12995634078979493,0.3090622961521149,0.9188123210938623,-5.68520625607073,-34.96663578368604
62.389594316482544,853.736686706543,0.1107372784614563,0.21463439464569095,0.9282243950701168,-5.477901830902121,-48.81731397388522
117.50261187553406,215.31410217285156,0.09302570343017579,0.38952547311782837,0.9532132903100914,-5.918994485675252,-27.57921984093253
144.700288772583,858.682918548584,0.11047290325164795,0.292129796743393,0.9635780387801158,-5.660906005468197,-36.45246298904795
88.11421394348145,581.397819519043,0.11244220495224,0.2489709258079529,0.9632955586020346,-5.570790747149958,-42.43137645401933
111.8123710155487,641.6450500488281,0.11633209228515626,0.2893552124500275,0.962806252673774,-5.658613089635804,-36.90182540328313
58.518385887145996,419.6357250213623,0.11724488973617554,0.19292636513710024,0.9622932753202204,-5.456758520716661,-54.201975313706825
67.17892289161682,277.7726173400879,0.12797533988952636,0.3420231580734253,0.9630573492689452,-5.784102743462111,-31.83329375080163
110.67048907279968,208.33101272583008,0.11197275876998902,0.30863087177276616,0.9479974176289184,-5.765768279017598,-34.68862135679048
128.89893651008606,812.0016574859619,0.10105164051055908,0.34756326079368594,0.9613435403216537,-5.766390483746049,-30.8050887088162
89.67668414115906,875.8555889129639,0.11761320352554322,0.23454643487930302,0.9472439436487587,-5.529080553161096,-44.99916218826131
54.008644819259644,566.3535118103027,0.1292350172996521,0.14949347972869875,0.9585905709100863,-5.359262087713268,-69.49490671140677
101.7457365989685,877.1007537841797,0.0970061707496643,0.30166798233985903,0.9545956537073741,-5.662176025030378,-35.10055131001339
84.74617600440979,313.8124942779541,0.11893616914749146,0.3566466689109803,0.9642112065682802,-5.816405074101087,-30.44954482465195
118.49948763847351,819.256591796875,0.10160291433334351,0.2972983419895172,0.9627391061446583,-5.662442596695507,-35.68050991447482
113.94542455673218,942.0979022979736,0.12106379747390747,0.3952032268047333,0.8992876185635065,-5.856956976828019,-27.73532767989331
56.471675634384155,316.74323081970215,0.1033972144126892,0.19125747680664062,0.9592336518251092,-5.459316296193013,-54.3850532291637
70.53858041763306,403.59630584716797,0.10420487403869629,0.2624817490577698,0.9647313517694982,-5.6011789451728236,-40.206761656721156
95.8730161190033,281.7678928375244,0.12368104934692384,0.36136226058006293,0.9619368548803355,-5.842308153027432,-30.182172522664562
67.16564893722534,751.2224197387695,0.09116260051727294,0.3287877082824707,0.9267989379941673,-5.707186478322399,-32.251325963641186
97.50638604164124,708.366584777832,0.0903019380569458,0.34492684602737433,0.9615264528663325,-5.75248118771167,-30.811810396836563
137.29228973388672,370.18580436706543,0.10940099000930786,0.15621886849403382,0.9352246229738194,-5.431696359737302,-66.22778726772887
89.59499001502991,669.4029808044434,0.11237843751907349,0.39103069305419924,0.9283510271543548,-5.85007458668764,-27.83594751942421
140.01888036727905,458.9515209197998,0.09562908649444579,0.1823126494884491,0.9454068508869662,-5.465282860475564,-56.785199734046685
59.031105041503906,817.0084476470947,0.11240801572799683,0.3834823846817017,0.8145291568911298,-5.815637888239129,-28.33721717335104
108.52859020233154,307.4864387512207,0.10018006086349487,0.17237084507942202,0.9397457091124675,-5.456409285560989,-60.0505742918194
73.34429025650024,520.8275318145752,0.11314687490463257,0.2566928088665009,0.9614151270344754,-5.583541005082209,-41.239208789090576
97.76325821876526,586.159086227417,0.1099070119857788,0.28570494055747986,0.9637999416078208,-5.647445157761294,-37.21634527380897
118.180912733078,291.1555767059326,0.12745189905166626,0.2609710395336151,0.9502881280781729,-5.6559617895694325,-40.901811924169955
69.73751783370972,388.710880279541,0.09666340827941894,0.22333984375000004,0.9622310851611389,-5.521494765149499,-46.733808394089074
50.95741152763367,892.4975872039795,0.12366672754287719,0.1913293242454529,0.8891620738292522,-5.427527660986662,-54.7504425747891
138.8207733631134,555.525016784668,0.10071579456329345,0.3705703914165497,0.9660955554738034,-5.832957441416476,-29.01774321711649
59.97703671455383,428.1994342803955,0.11210153818130493,0.21393460631370548,0.9632904410051379,-5.497526099606688,-49.00864003952889
59.26814675331116,310.8001232147217,0.11848118543624878,0.3274839580059052,0.9620244354915737,-5.739658879491576,-32.937645616313766
148.7981915473938,380.6183338165283,0.11897822380065919,0.24464609622955324,0.9489267513159542,-5.616673592915314,-43.28120873044347
75.6413996219635,789.2300605773926,0.10617048740386963,0.1219446897506714,0.9608311301043304,-5.299118553662602,-84.14047117150874
78.71017456054688,617.0667171478271,0.12153622627258301,0.29020509719848636,0.9453557231375944,-5.649042678744763,-36.90531878385437
79.41771149635315,424.80387687683105,0.11313790321350098,0.2787877202033997,0.9640471903962915,-5.639640443166627,-38.155883960364925
50.670379400253296,415.38615226745605,0.11017668724060059,0.19285664558410648,0.963182626647691,-5.449777492951966,-54.07959327956288
116.32955074310303,541.1921977996826,0.1272486424446106,0.3482272148132325,0.9611538530853481,-5.789894403529138,-31.280333040919746
68.01759600639343,832.727575302124,0.11083143234252929,0.1960512101650238,0.948431949686865,-5.443759456196147,-53.23571859526154
66.91636443138123,431.6507339477539,0.106763436794281,0.2851939976215363,0.9634791558971261,-5.642464420312483,-37.222287179730166
139.2691433429718,442.2088623046875,0.12368825674057007,0.29035258293151855,0.9585080656516782,-5.695136431160359,-36.937264165054444
84.78692173957825,663.5124683380127,0.10067368984222412,0.1404669523239136,0.9587260392504865,-5.344034229225573,-73.21966753182474
145.7876205444336,245.93758583068848,0.11087069749832154,0.16843255758285525,0.9222100529135443,-5.494686035586343,-61.62901900506018
130.4617404937744,716.2383556365967,0.11735439777374268,0.12577474117279053,0.948507656006734,-5.333759450375393,-81.8682696539289
98.69363307952881,246.41098976135254,0.09174630880355834,0.13035175204277039,0.9249088544536193,-5.376576796875012,-78.59101005634507
146.96896076202393,745.7733154296875,0.11317573070526123,0.2499053001403809,0.9627379370599306,-5.5843357628334465,-42.29208123363559
134.7175121307373,394.86751556396484,0.10554528713226319,0.25281671285629276,0.9525633552932625,-5.6175722316107075,-41.69057774100565
80.09876608848572,640.3136253356934,0.11263364791870117,0.10878371596336366,0.9533978864672766,-5.283172068970727,-94.19381345403126
